index,dataset,layer,K,aggr,layers_number,epochs_number,training_time,train_accuracy,train_F1,test_accuracy,test_F1
172,BZR,GINConv,,,3,1200,26.36276769638061,1.0,1.0,0.8641975308641975,0.7805959123368629
173,BZR,GINConv,,,3,1200,26.75231456756592,1.0,1.0,0.8024691358024691,0.6727272727272726
174,BZR,GINConv,,,3,1200,26.50967288017273,1.0,1.0,0.7777777777777778,0.6905772495755518
175,BZR,GINConv,,,3,1200,26.51150941848755,1.0,1.0,0.7901234567901234,0.7129455909943715
176,BZR,GINConv,,,4,200,5.357047080993652,0.9537037037037036,0.9237850298743864,0.8395061728395061,0.7526427061310782
177,BZR,GINConv,,,4,200,5.567699432373047,0.9753086419753086,0.9631713554987212,0.8024691358024691,0.7022058823529412
178,BZR,GINConv,,,4,200,5.234019041061401,0.941358024691358,0.9046689895470384,0.7654320987654321,0.6992378346687511
179,BZR,GINConv,,,4,200,5.183358192443848,0.984567901234568,0.9777884417632138,0.7901234567901234,0.6902137232845895
180,BZR,GINConv,,,4,200,5.29586672782898,0.8827160493827161,0.8031339942436841,0.8641975308641975,0.6990881458966565
181,BZR,GATConv,1.0,mean,2,2000,57.76453423500061,0.8487654320987654,0.7444589308996088,0.8888888888888888,0.8109929997407311
182,BZR,GATConv,1.0,mean,2,2000,55.57253694534302,0.8611111111111112,0.7588288809858572,0.8148148148148148,0.6452554744525547
183,BZR,GATConv,1.0,mean,2,2000,56.422263622283936,0.8919753086419753,0.8265391969407265,0.8395061728395061,0.6925547445255474
184,BZR,GATConv,1.0,mean,2,2000,55.33425521850586,0.8703703703703703,0.773320895522388,0.8271604938271605,0.657608695652174
185,BZR,GATConv,1.0,mean,2,2000,60.44491624832153,0.8518518518518519,0.7479906663209748,0.8641975308641975,0.7398540145985402
186,BZR,GATConv,1.0,mean,3,2200,93.39146065711977,0.9629629629629628,0.943550728846042,0.9012345679012346,0.8511029411764706
187,BZR,GATConv,1.0,mean,3,2200,94.93103432655334,0.9290123456790124,0.8873758822373691,0.8888888888888888,0.8109929997407312
188,BZR,GATConv,1.0,mean,3,2200,92.11600828170776,0.904320987654321,0.8516987316727449,0.8148148148148148,0.6452554744525547
189,BZR,GATConv,1.0,mean,3,2200,93.27510476112366,0.9351851851851852,0.9028097190280971,0.7901234567901234,0.6222222222222222
190,BZR,GATConv,1.0,mean,3,2200,93.77744364738464,0.8919753086419753,0.8265391969407265,0.8641975308641975,0.7689914441275603
191,BZR,GATConv,1.0,mean,4,1200,66.0688304901123,0.9537037037037036,0.9265494884156756,0.8271604938271605,0.7394301470588236
192,BZR,GATConv,1.0,mean,4,1200,67.69953799247742,0.9783950617283952,0.9685937824551688,0.8148148148148148,0.6849883329012186
193,BZR,GATConv,1.0,mean,4,1200,67.2752423286438,0.8487654320987654,0.7571548757170172,0.8765432098765432,0.6875
194,BZR,GATConv,1.0,mean,4,1200,64.86198472976685,0.9135802469135802,0.86037921694164,0.8641975308641975,0.7689914441275604
195,BZR,GATConv,1.0,mean,4,1200,68.62214183807373,0.910493827160494,0.8544947735191637,0.8765432098765432,0.7841151385927505
196,BZR,SAGEConv,,mean,2,1500,25.839614868164062,0.8395061728395061,0.7153092260898952,0.8271604938271605,0.6792986425339367
197,BZR,SAGEConv,,mean,2,1500,25.89910888671875,0.8209876543209876,0.6111892741868741,0.7901234567901234,0.493191019506809
198,BZR,SAGEConv,,mean,2,1500,25.14012837409973,0.8487654320987654,0.7297748123436196,0.7901234567901234,0.6222222222222222
199,BZR,SAGEConv,,mean,2,1500,26.02467966079712,0.845679012345679,0.699443413729128,0.7037037037037037,0.5874363327674024
200,BZR,SAGEConv,,mean,2,1500,25.63210868835449,0.8240740740740741,0.6945165825820858,0.8641975308641975,0.7213012198936504
201,BZR,SAGEConv,,mean,3,1200,25.039355278015137,0.9012345679012346,0.8363636363636363,0.7777777777777778,0.6114072494669509
202,BZR,SAGEConv,,mean,3,1200,36.676002502441406,0.8888888888888888,0.818238484074051,0.8765432098765432,0.7841151385927506
203,BZR,SAGEConv,,mean,3,1200,33.19576454162598,0.9290123456790124,0.8988146156666259,0.8395061728395061,0.6706287144197687
204,BZR,SAGEConv,,mean,3,1200,27.30714106559753,0.8950617283950617,0.8214933886440239,0.7901234567901234,0.6765327695560254
205,BZR,SAGEConv,,mean,3,1200,25.79273462295532,0.8611111111111112,0.7360942675620396,0.8271604938271605,0.6977611940298507
206,BZR,SAGEConv,,mean,4,2000,50.94375133514404,0.9722222222222222,0.9600191951737849,0.8024691358024691,0.7022058823529411
207,BZR,SAGEConv,,mean,4,2000,50.470142126083374,1.0,1.0,0.8395061728395061,0.7631046119235096
208,BZR,SAGEConv,,mean,4,2000,48.99085450172424,0.9876543209876543,0.9823173061179937,0.9012345679012346,0.8167420814479638
209,BZR,SAGEConv,,mean,4,2000,50.59443020820618,0.9969135802469136,0.9950439770554493,0.8024691358024691,0.7428571428571429
210,BZR,SAGEConv,,mean,4,2000,50.83668327331543,1.0,1.0,0.7901234567901234,0.7022702702702702
